seed,design,delay_steps,mult,k_c,M_design,M_true,M_true_big,track_err_L2,overshoot,diverged
46,LC-certificate,100,0.5,0.11563760129527946,0.55,0.9398110829370621,0.9277860438275098,0.9627678523882537,1.0002379178346494,False
46,LC-certificate,100,1.0,0.23127520259055892,0.09999999999999998,0.8796221658741241,0.8555720876550198,0.9259292825142007,1.0004756394608096,False
46,LC-certificate,100,2.0,0.46255040518111784,-0.8,0.7592443317482482,0.7111441753100396,0.8550458129296422,1.00095049408587,False
46,LC-certificate,100,4.0,0.9251008103622357,-2.6,0.5184886634964965,0.4222883506200792,0.7252252663430713,1.001897848814434,False
46,LC-certificate,100,8.0,1.8502016207244714,-6.2,0.03697732699299283,-0.15542329875984162,0.5194980677236144,1.003783140085689,False
46,LC-certificate,100,16.0,3.7004032414489427,-13.4,-0.9260453460140143,-1.3108465975196832,0.3577412977266325,1.0075160490951636,False
46,LC-certificate,100,32.0,7.4008064828978855,-27.8,-2.8520906920280287,-3.6216931950393665,0.4935377895268164,1.014832314311226,False
46,LC-certificate,100,64.0,14.801612965795771,-56.6,-6.704181384056057,-8.243386390078733,1.0564447174990639,2.212668126087095,False
46,LC-certificate,100,128.0,29.603225931591542,-114.2,-14.408362768112115,-17.486772780157466,2.8303747113073654,4.935761026707895,False
46,DeepONet-optimistic,100,,3.50308703061557,0.09999999999999998,-0.8233430336519896,-1.187625568705203,0.3599836079904029,1.0071203429433786,False
